2024-05-10 04:04:26,662 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:04:26,664 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:04:26,664 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:04:30,268 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:04:30,271 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:04:30,271 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:04:31,288 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:04:31,289 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:04:31,289 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:04:32,164 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:05:01,178 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:05:01,178 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:05:19,687 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:05:19,688 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:05:19,688 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:05:19,852 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:05:19,853 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:05:19,853 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:05:20,022 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:05:20,024 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:05:20,024 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:05:20,388 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:05:20,390 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:05:20,390 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:05:21,399 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:05:49,631 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:05:49,632 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:07:20,648 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:07:20,649 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:07:20,649 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:07:20,885 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:07:20,887 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:07:20,887 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:07:21,033 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:07:21,035 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:07:21,035 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:07:21,317 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:07:21,318 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:07:21,318 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:07:22,024 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:07:50,041 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:07:50,041 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:08:44,781 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:08:44,782 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:08:44,782 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:08:45,124 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:08:45,125 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:08:45,125 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:08:45,528 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:09:13,817 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:09:13,817 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:10:05,108 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:10:05,110 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:10:05,110 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:10:05,240 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:10:05,241 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:10:05,242 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:10:05,393 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:10:05,394 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:10:05,394 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
2024-05-10 04:10:05,547 INFO    MainThread:19920 [wandb_init.py:_resume_backend():437] resuming backend
2024-05-10 04:10:33,918 INFO    MainThread:19920 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-10 04:10:33,919 INFO    MainThread:19920 [wandb_init.py:_pause_backend():432] pausing backend
